Kp,Km,f,p,K
6.7214,10.1142,0.9045,0.1000,7.0066
19.6992,19.0032,0.8663,0.7000,19.6052
15.0333,11.5512,0.9225,5.0000,14.7395
12.9306,8.7889,0.5637,4.0000,10.9800
17.6573,12.0401,0.1863,0.3333,12.9746
10.2378,4.2909,0.6766,0.8000,7.7939
7.5241,13.4513,0.3573,0.7500,11.1115
17.6752,6.4772,0.1802,1.2500,7.8499
4.9152,12.6829,0.4135,1.2500,9.0325
3.2801,7.1116,0.8010,0.5000,3.9243
13.1721,3.0516,0.2513,0.6667,4.4606
5.1124,1.6897,0.6650,2.5000,3.5740
3.1521,14.7760,0.1770,1.4286,12.1440
5.5321,16.7483,0.4321,1.0000,11.1983
5.9742,7.3495,0.0958,0.7143,7.2098
0.1181,2.5410,0.3010,0.2500,1.4867
4.5730,1.4666,0.7197,1.4000,3.3373
13.4024,17.8443,0.3835,4.5000,16.0461
19.6333,4.6961,0.4384,8.0000,9.2826
5.1230,15.3440,0.0091,0.2857,15.2187
12.3835,9.7412,0.1725,0.2500,10.1668
19.4366,15.9286,0.0832,0.3333,16.2025
9.8434,6.1721,0.6551,9.0000,8.4345
6.0205,10.1719,0.4349,0.8750,8.2159
11.9419,16.1424,0.6425,1.4286,13.3570
10.8677,15.0063,0.5179,0.3750,12.7598
2.5954,17.2350,0.1316,0.5000,14.6154
11.0444,11.0659,0.4293,2.0000,11.0567
2.9813,15.9129,0.9934,0.3750,3.0398
5.1710,18.9972,0.3807,2.5000,12.7464
10.5742,14.9168,0.8389,0.4444,11.2143
16.2675,1.2397,0.0487,1.0000,1.3907
14.3707,3.8070,0.1798,0.6667,4.8990
10.0164,14.9290,0.7032,0.8000,11.3579
17.8796,2.1845,0.2979,0.4286,4.0979
19.0143,19.5348,0.4232,2.3333,19.3134
9.2471,15.4665,0.5338,6.0000,11.9125
5.7519,19.8860,0.7716,0.5000,8.3177
18.5273,6.3454,0.2380,0.4286,8.3511
9.9266,14.6795,0.6256,4.0000,11.5763
17.5466,16.3104,0.7180,1.2857,17.1917
4.2648,8.3082,0.2189,1.0000,7.2948
2.2880,8.9330,0.4893,0.6000,5.1927
2.4863,11.5235,0.8859,0.3333,3.2271
11.4821,15.2535,0.9996,2.0000,11.4835
9.3274,12.3788,0.7866,0.4000,9.9347
7.4808,6.2957,0.1628,0.5000,6.4791
15.0923,16.0319,0.6269,0.5556,15.4385
9.1120,15.2645,0.3264,0.8000,13.0560
14.1206,4.9147,0.5995,0.6000,9.3588
18.5902,10.1495,0.7486,1.0000,16.0566
16.4093,2.9404,0.8625,1.8000,12.6440
0.7970,2.5940,0.0615,10.0000,2.4481
19.3238,13.2131,0.6073,3.0000,16.7187
17.7594,1.4646,0.4151,1.0000,3.5987
12.7755,4.0313,0.4141,1.0000,6.5745
0.2191,17.0149,0.3730,0.3333,8.5517
19.5452,11.9159,0.2426,1.2500,13.5098
7.7106,13.5462,0.5076,0.6250,10.3553
7.9932,19.2991,0.9781,5.0000,8.1900
10.2058,16.1088,0.4579,1.0000,13.2142
11.0326,15.0211,0.9763,1.1111,11.1189
19.1779,15.9688,0.0436,1.0000,16.1002
17.1080,5.4775,0.5522,2.6667,10.4649
9.5341,8.2575,0.8754,0.4000,9.3680
17.5563,5.4684,0.2995,0.8889,7.8576
7.7976,4.2971,0.0629,0.2222,4.4776
0.9833,5.6922,0.5940,2.0000,2.5265
6.1487,13.6907,0.1907,1.3333,11.9996
6.4042,8.6952,0.2957,1.6667,7.9727
9.2259,11.1952,0.2354,1.3333,10.7099
9.7627,4.0146,0.6308,0.6667,7.1054
14.1348,12.1981,0.0378,0.2500,12.2678
7.3459,15.7739,0.4491,0.6667,11.5714
18.8288,1.2286,0.2137,1.0000,2.0198
5.3638,19.7797,0.3878,0.4000,13.0877
14.9079,12.4307,0.0337,0.8889,12.5090
18.1815,19.4877,0.9445,1.5000,18.2524
11.6911,17.0936,0.4594,1.0000,14.4620
18.1301,0.7870,0.7905,0.8889,6.1997
1.1337,8.9095,0.1069,0.4286,7.7366
11.1347,6.4643,0.7605,0.2222,9.8450
0.0592,3.0992,0.9727,2.5000,0.1135
3.0631,17.4799,0.0921,4.0000,15.6497
8.1498,7.0427,0.3757,0.4444,7.4456
4.6689,7.9960,0.5158,0.7500,6.1557
10.7063,18.2225,0.0040,0.3000,18.1876
6.2321,7.9636,0.9474,8.0000,6.3167
14.1727,9.4987,0.4515,0.3750,11.4420
11.7412,17.8824,0.9831,5.0000,11.8326
4.7838,13.7502,0.2331,2.0000,11.2267
1.2812,13.1999,0.3674,0.2500,7.3072
0.0674,15.4949,0.2628,0.8000,10.1113
3.7815,16.1710,0.0132,0.1000,15.8972
9.8241,6.3594,0.0704,0.3750,6.5694
12.3294,0.1909,0.3783,0.4286,0.5795
2.4555,18.2849,0.5599,0.4444,7.9702
2.6606,1.9505,0.2360,2.0000,2.1041
6.2836,17.2864,0.5909,10.0000,10.0951
1.7571,19.1559,0.8935,8.0000,3.0105
8.1759,17.3003,0.6510,7.0000,10.9397
5.6464,13.4779,0.5039,0.6667,9.1055
12.6118,11.1233,0.6444,2.6667,12.0676
4.3951,9.0271,0.7593,3.0000,5.3523
13.0851,6.5989,0.3289,1.5000,8.3515
3.8694,1.7586,0.5482,0.6250,2.7417
1.8920,6.6315,0.7617,0.2000,2.7329
18.3672,16.9591,0.1515,0.2857,17.1676
11.1648,1.6321,0.9155,6.0000,9.5180
8.3528,2.7983,0.7363,0.1250,6.4669
2.2089,5.7456,0.9086,0.5556,2.4686
11.0549,16.5605,0.6089,0.3333,13.0477
2.2256,11.0958,0.6256,0.7000,4.9202
4.7204,6.4075,0.3577,3.5000,5.7670
2.7731,15.5935,0.8856,1.0000,3.8727
6.5648,17.5484,0.2639,0.5714,14.1045
6.9288,11.4164,0.1046,0.1000,10.8689
18.5751,11.1896,0.3248,1.2000,13.2787
17.7663,14.2141,0.5253,0.5000,16.0099
15.8009,6.6425,0.1810,1.7500,7.8558
1.4894,18.7535,0.5410,9.0000,7.5928
8.3959,2.3494,0.2931,1.1429,3.4537
7.9345,15.8844,0.9650,5.0000,8.1649
8.2586,6.5984,0.3511,6.0000,7.1520
19.4791,2.2915,0.4333,1.6667,5.4783
4.7579,10.9902,0.8451,1.6667,5.5621
2.1715,13.0149,0.3403,0.5714,8.4492
16.0006,12.2623,0.6516,0.8889,14.6150
0.8963,15.0375,0.5274,0.8750,6.2782
19.1991,3.2525,0.0675,1.6000,3.6896
16.0329,15.4602,0.3026,2.0000,15.6320
19.2119,15.4290,0.4940,1.1429,17.2236
15.3150,17.0930,0.6684,0.1667,15.8902
12.1646,10.8539,0.9963,7.0000,12.1596
19.7808,11.8867,0.6354,0.1429,16.5858
11.2511,5.2627,0.7711,1.0000,9.5114
9.9178,9.9149,0.2585,2.0000,9.9157
5.0608,19.8284,0.1989,0.2222,15.8784
3.9192,2.6913,0.2386,0.3000,2.9556
9.8547,6.6135,0.5192,0.2500,8.1829
14.2177,0.3026,0.6187,0.7000,1.6006
19.7524,16.2070,0.0999,6.0000,16.5399
6.6924,14.5520,0.4062,0.6000,10.9679
4.4033,16.0203,0.9712,6.0000,4.6505
6.9056,8.0031,0.6505,0.7778,7.2775
1.8321,16.3870,0.7829,0.4444,4.1137
12.6320,13.8435,0.0800,1.1250,13.7439
7.5638,18.3068,0.4806,0.1000,12.3043
17.7473,12.8307,0.0665,2.2500,13.1234
8.5305,13.2255,0.4346,0.6667,11.0374
17.8155,0.2692,0.5461,1.4286,1.1841
4.4846,17.2721,0.8573,0.3000,5.8305
15.9386,3.7630,0.3922,2.0000,6.7274
17.1656,5.2934,0.8294,0.3333,14.1738
8.5419,3.6235,0.2586,0.4444,4.5917
11.7772,10.7942,0.0507,0.2500,10.8427
1.8340,10.3727,0.9140,1.0000,2.3798
5.0117,14.0173,0.7087,1.4000,7.2066
11.8754,15.6915,0.6836,1.3333,13.0139
10.4116,5.1105,0.7603,6.0000,8.8636
18.2811,18.3024,0.0308,1.0000,18.3018
13.2659,6.5518,0.6201,1.1250,10.2377
9.9931,3.5313,0.5167,4.0000,6.1907
12.6961,4.5781,0.5710,0.5000,8.3186
1.7272,2.7908,0.5799,1.3333,2.1391
0.8161,11.4949,0.2100,0.2000,7.9688
15.0313,12.8437,0.8270,0.1250,14.6363
6.4751,4.9806,0.3184,3.0000,5.4266
1.3298,11.8044,0.4425,2.6667,6.1736
18.4651,7.2137,0.1839,1.0000,8.6665
1.0872,14.3916,0.2643,0.2500,9.2989
1.3589,6.7115,0.0733,0.2500,6.1382
11.4707,9.5604,0.7495,0.1111,10.9703
8.7840,4.4767,0.3909,3.5000,5.9020
0.5474,8.4884,0.6233,1.0000,2.8800
0.9940,12.4359,0.1461,2.6667,10.1081
4.7711,1.8254,0.3722,4.0000,2.6708
2.5460,2.9832,0.1476,1.1667,2.9159
12.6066,2.9906,0.3559,0.1111,5.4585
9.5283,1.7755,0.4821,1.5000,3.9339
2.1999,13.5594,0.5664,10.0000,6.0907
8.7086,11.0573,0.5698,0.2000,9.6742
18.0376,16.1180,0.8013,0.2857,17.6443
11.3167,8.0004,0.8172,3.5000,10.6460
14.6129,11.4789,0.5061,1.3333,12.9968
19.6192,5.4333,0.5031,0.6667,10.4529
11.7642,12.1300,0.7061,1.0000,11.8709
10.0632,18.2618,0.5364,0.5714,13.5289
10.6319,11.4363,0.9066,2.0000,10.7054
12.1257,19.7046,0.9491,0.2500,12.4597
15.2863,0.3616,0.5987,0.8571,1.7397
12.0125,9.2168,0.7264,0.3333,11.1950
14.4517,10.0779,0.4273,0.8333,11.8039
8.7043,14.2832,0.0087,2.0000,14.2274
12.9305,13.8119,0.5310,1.0000,13.3392
3.5339,19.8538,0.2148,1.5000,15.3681
17.5295,5.3761,0.1833,0.6000,6.7743
5.0338,11.0221,0.9535,10.0000,5.2592
7.1297,1.1819,0.7444,0.4444,4.3960
6.0669,5.0302,0.2454,9.0000,5.2724
19.3552,10.7637,0.1061,1.0000,11.5001
3.8458,9.7540,0.9992,2.5000,3.8495
1.9573,6.0882,0.6638,1.6000,3.1166
13.8758,2.8182,0.4696,2.0000,5.9813
1.9205,6.8418,0.0674,5.0000,6.4023
3.9877,16.7808,0.5093,4.0000,9.2401
12.1411,12.5994,0.5529,0.3000,12.3446
14.1942,4.9205,0.3129,1.1429,6.9487
17.8106,9.5703,0.3624,0.5000,12.1082
12.0528,19.8623,0.7492,1.5000,13.8109
17.2491,14.5318,0.8017,0.3000,16.6843
13.5191,0.5834,0.6007,1.0000,2.5500
15.7000,11.0541,0.2960,1.0000,12.3059
10.7330,12.7743,0.6774,0.7778,11.3674
0.0889,7.5630,0.4002,1.7500,3.8021
3.9722,5.1018,0.5465,5.0000,4.4625
8.7745,11.1657,0.6459,0.9000,9.5813
11.1658,15.0945,0.6889,1.0000,12.3128
7.7026,1.9286,0.6557,1.3333,4.7556
12.9372,8.3429,0.2093,0.4000,9.1873
11.7135,9.9368,0.9546,2.0000,11.6282
15.3266,17.1691,0.4784,0.4444,16.2708
3.4927,11.9053,0.4615,0.2857,7.3326
10.0623,12.7902,0.4812,0.6000,11.4270
7.6535,1.1678,0.1498,0.2500,1.6281
19.5440,9.7018,0.1162,0.2857,10.6068
18.7217,2.5787,0.6836,2.0000,9.4793
17.8547,13.4548,0.8555,0.1429,17.1661
8.8706,15.3404,0.1447,2.0000,14.2739
15.0305,2.4611,0.4432,1.2857,5.3385
18.1881,14.3627,0.0174,3.5000,14.4242
7.4664,13.6676,0.0915,2.5000,13.0063
2.3258,0.6733,0.6802,0.5000,1.5768
10.5024,18.5994,0.9426,1.2500,10.9029
6.8225,10.6263,0.4639,8.0000,8.7344
16.9881,4.0673,0.9587,0.6250,15.9542
3.7246,11.4042,0.4987,0.5000,7.0596
4.1749,13.7861,0.7836,2.0000,5.8425
10.6086,5.2904,0.6682,0.6250,8.4945
1.6857,8.6826,0.3750,0.2500,5.3372
4.8154,15.6278,0.0678,1.0000,14.6940
12.6911,18.4670,0.6470,1.0000,14.5869
2.2215,7.8808,0.4434,2.5000,4.9630
12.1469,7.8004,0.1501,0.5000,8.3658
17.7952,13.3217,0.0724,1.3333,13.6153
9.8137,19.0930,0.7683,2.3333,11.6776
6.2702,18.3716,0.1778,0.7500,15.7413
15.2428,7.3681,0.2153,1.1429,8.6934
19.0905,11.2580,0.5732,0.5000,15.3542
12.9177,16.0078,0.6365,1.4286,13.9938
9.7064,17.9663,0.2197,0.3000,15.8783
8.7636,18.4858,0.4466,9.0000,13.6342
3.7276,8.2618,0.7092,2.2500,4.8596
8.8627,4.0653,0.0182,1.2000,4.1284
9.7624,4.0006,0.5575,1.3333,6.6536
17.2226,0.0552,0.5483,1.2500,0.2551
14.3291,19.6710,0.0097,1.0000,19.6139
12.4067,18.4094,0.4523,0.4444,15.5173
1.7955,15.5224,0.3361,0.3333,9.4745
2.2352,15.8867,0.3474,7.0000,9.8642
11.5118,11.0330,0.4363,3.0000,11.2402
9.2331,14.2283,0.3856,0.7500,12.1522
10.9090,1.2523,0.6275,0.1250,5.4088
0.7602,1.2330,0.7069,0.1429,0.8835
11.5857,12.1276,0.2399,0.3333,11.9961
12.5796,4.9362,0.6933,0.4286,9.5598
9.6385,0.0367,0.1951,0.3750,0.0710
3.2105,15.3238,0.4378,0.2857,8.8422
15.0876,8.5086,0.6543,3.0000,12.4774
15.8699,19.7913,0.1953,1.3333,18.9824
5.8274,1.4050,0.7745,2.0000,4.2111
10.1522,2.4902,0.0648,1.5000,2.7466
4.7598,19.3683,0.0305,5.0000,18.7590
3.8537,17.5445,0.9982,0.5000,3.8718
16.1739,4.8074,0.6938,1.5000,11.1867
1.3335,10.3184,0.9484,0.2000,1.6107
3.9172,1.5755,0.8879,2.0000,3.5497
19.4956,12.7120,0.9624,0.5714,19.1976
11.5018,12.3241,0.1007,2.5000,12.2397
11.6643,13.5891,0.9006,3.5000,11.8473
19.0004,16.7921,0.5300,0.5000,17.9389
2.0008,15.3737,0.8192,0.5000,3.7621
17.5747,1.0928,0.7507,8.0000,9.0949
17.8290,1.6397,0.8882,0.6667,12.2614
4.2807,10.8603,0.8134,1.5000,5.2964
3.3390,6.4424,0.2228,0.6000,5.6504
12.9225,4.8877,0.1517,1.0000,5.7198
3.6069,0.4465,0.7631,0.2500,2.1884
2.3310,3.4125,0.9676,3.0000,2.3623
7.3067,19.0191,0.9052,0.3333,8.1808
8.0475,6.7676,0.1947,1.6667,7.0048
1.7962,9.9574,0.1516,1.2857,8.3437
13.6754,7.4040,0.4684,0.6000,9.9648
10.9379,13.2246,0.9097,0.1429,11.1329
19.7192,9.3137,0.1902,0.7778,10.8360
4.2550,17.8546,0.6688,1.0000,7.9239
18.3798,5.1910,0.4499,1.5000,9.2675
13.3032,13.6058,0.8011,0.7500,13.3631
14.8696,10.6190,0.6105,0.3333,13.0913
7.5691,0.9241,0.4237,0.6667,2.1318
9.4954,13.5639,0.4626,3.5000,11.5716
2.1252,5.9664,0.9377,0.6000,2.3144
17.6757,2.1068,0.9126,1.0000,13.7994
8.9021,9.3504,0.6056,1.7500,9.0771
13.3646,13.6459,0.8794,5.0000,13.3983
14.5643,15.5996,0.3231,0.1111,15.2599
5.7129,16.5525,0.7720,0.6000,7.7334
11.8737,8.5614,0.3520,0.3000,9.6418
7.4106,10.0862,0.3118,2.5000,9.1969
15.9128,12.6844,0.8093,0.2500,15.2573
1.4707,14.5341,0.5249,0.5000,6.4280
19.8548,8.2592,0.3636,2.0000,11.5378
15.5206,7.1263,0.6391,0.5000,11.8511
0.1474,6.4310,0.1940,2.0000,4.7481
17.7790,9.2488,0.7318,0.7778,15.0175
17.2825,13.2810,0.2629,0.2500,14.2640
13.9519,12.9200,0.2381,1.6000,13.1608
17.6998,6.8778,0.5224,0.5000,11.4467
9.3129,11.7877,0.8095,1.8000,9.7572
7.4312,16.9338,0.4231,0.2500,12.3364
1.6604,3.5588,0.6271,0.7778,2.2833
19.9444,5.9311,0.1802,0.2000,7.6472
17.3966,0.9162,0.6575,1.3333,4.5196
0.0014,15.9996,0.2968,0.5000,9.6032
13.5995,15.9219,0.9893,0.8889,13.6233
13.0976,7.9142,0.4502,0.2857,10.0170
8.2363,6.3987,0.3514,2.0000,7.0070
9.5274,19.8377,0.5850,1.3333,13.3368
7.7654,11.0183,0.8836,10.0000,8.1092
9.0411,0.2916,0.8124,0.3750,3.1775
0.5352,17.1835,0.6828,0.3333,4.1473
8.5057,11.8762,0.9942,0.7143,8.5236
2.1161,17.2274,0.2205,1.0000,12.9110
0.8622,15.5410,0.9191,1.0000,1.6975
11.1224,2.0981,0.8951,0.3333,9.2990
12.2257,7.8839,0.8909,1.1667,11.6764
14.7766,19.5197,0.2827,2.0000,18.0954
5.1384,10.2098,0.3128,3.5000,8.4085
14.5252,7.8694,0.5161,0.7000,10.8957
14.2651,11.1053,0.9259,0.5556,14.0108
10.0753,19.5087,0.5342,1.1429,14.0602
17.8554,8.9578,0.6796,0.2000,14.5143
15.5877,17.2816,0.1125,1.0000,17.0854
9.8972,2.8585,0.6066,1.0000,6.0860
15.2301,1.9135,0.2797,0.6667,3.3398
13.3409,6.9546,0.1153,3.0000,7.5414
19.5622,1.4551,0.8732,1.1429,11.8340
2.3414,10.8888,0.6692,1.0000,4.6270
17.3865,19.3079,0.1441,1.1250,19.0228
11.3571,5.6235,0.7802,3.3333,9.8066
2.4030,1.6027,0.3891,1.6000,1.8856
19.4066,2.9160,0.3149,0.6667,5.2260
16.7993,3.2609,0.8611,0.8750,13.0447
1.2463,10.7716,0.9152,1.0000,1.8307
5.5615,9.3792,0.2723,2.0000,8.2234
8.1926,5.3063,0.8544,2.0000,7.7102
12.5362,13.4908,0.0662,1.0000,13.4261
18.3821,2.4909,0.6342,1.0000,8.1602
8.3030,5.0353,0.8788,0.8750,7.8335
14.2300,11.7834,0.1168,1.4286,12.0526
19.4175,7.0220,0.9216,0.6667,17.9511
8.7094,10.4555,0.6049,1.2500,9.3756
12.7076,6.7034,0.0451,2.6667,6.9162
18.0311,0.4707,0.0347,0.7778,0.5184
17.4317,8.0336,0.1269,2.2500,8.9334
2.8543,10.0937,0.8654,1.1111,3.6205
4.0120,2.5918,0.5241,2.0000,3.2776
12.4186,12.2594,0.1882,0.8571,12.2892
15.5006,19.2691,0.0833,0.2000,18.9339
4.9362,1.7931,0.2766,4.0000,2.4286
7.3890,6.1732,0.1006,1.2857,6.2888
6.8219,10.5843,0.8913,9.0000,7.1849
9.1278,8.9483,0.8652,1.2500,9.1035
3.4165,18.7993,0.2883,0.5000,13.1994
14.9121,14.4221,0.1218,0.2000,14.4812
1.9596,14.7577,0.7323,3.0000,4.5294
17.8054,12.7826,0.2415,1.6000,13.8867
1.6419,0.7063,0.0692,6.0000,0.7541
15.6305,12.8323,0.3545,0.7000,13.7798
16.9736,6.3718,0.4231,0.6000,9.7949
9.0175,2.0220,0.4964,0.5000,4.2840
12.1065,1.6196,0.7245,1.6667,6.4815
7.0894,18.0429,0.9219,2.0000,7.7782
15.1819,5.0547,0.6913,0.7778,10.8676
11.7888,9.8982,0.7963,2.0000,11.3845
12.2314,7.7623,0.8372,2.0000,11.3928
16.8634,5.2725,0.0470,0.5000,5.6023
9.1398,5.2623,0.8565,1.5000,8.4712
17.6558,13.9905,0.4030,0.3333,15.3968
9.8715,1.1346,0.5632,0.8000,3.4681
12.4570,15.7743,0.0127,0.4286,15.7290
11.2433,5.8460,0.7854,1.5000,9.8250
14.4332,16.7888,0.4855,1.0000,15.6168
10.9354,9.6927,0.3318,1.2000,10.0936
15.6888,4.6696,0.5243,1.0000,8.8733
8.9271,4.4107,0.7963,2.0000,7.7802
18.2382,6.2857,0.6686,0.2000,13.1819
1.7317,19.9085,0.8146,1.2500,4.2109
19.9787,3.7826,0.9396,10.0000,18.2037
14.5516,17.0098,0.6043,1.0000,15.4956
11.1681,16.8781,0.4403,2.5000,14.1906
2.8565,10.5663,0.7399,1.2000,4.4753
16.7527,13.2974,0.2543,9.0000,14.1244
14.5049,7.3923,0.4002,0.8750,9.7801
8.3476,6.3488,0.7832,0.2000,7.8819
5.4634,16.2065,0.7146,1.1429,8.0119
6.2942,2.0525,0.6666,1.8000,4.3685
11.6339,4.2553,0.3672,3.5000,6.3007
13.7872,8.9284,0.1793,3.0000,9.6903
17.2774,7.7310,0.4427,1.8000,11.1861
4.2172,15.4930,0.8136,1.0000,5.8845
10.1350,9.4846,0.1508,1.0000,9.5808
8.5010,15.9358,0.0207,1.6667,15.7539
4.7940,0.4972,0.8086,1.6667,2.7849
15.1505,19.9828,0.3526,2.0000,18.1841
15.8382,5.6611,0.2211,3.0000,7.2446
7.7176,15.3565,0.8111,2.5000,8.9532
6.3611,0.7013,0.1044,2.5000,0.8974
9.6185,17.4072,0.2532,0.1429,15.1290
5.5701,14.8589,0.8053,1.6000,7.0578
3.1607,2.1859,0.3047,0.5000,2.4556
7.9082,17.3323,0.7021,0.2222,10.2659
5.7091,16.4305,0.6790,1.0000,8.6047
4.8610,0.0758,0.2813,1.1429,0.1598
12.8504,13.2053,0.1949,2.0000,13.1356
19.1385,12.6473,0.2695,0.2500,14.2170
3.7267,4.2096,0.1594,2.0000,4.1301
18.1903,8.6989,0.2608,1.4000,10.6532
11.3748,18.6622,0.1155,0.6667,17.7095
3.8703,9.1457,0.5479,0.8750,5.9796
14.0848,2.2006,0.6601,0.5556,7.1946
13.0316,13.5978,0.4414,4.0000,13.3459
6.6379,19.4346,0.4892,0.2857,12.2296
10.4314,8.7075,0.9523,0.7143,10.3440
0.4953,4.7592,0.1978,4.0000,3.6106
0.4455,17.7484,0.8371,0.4000,2.3052
15.9705,19.0554,0.2990,3.0000,18.0963
2.1562,7.8331,0.6431,0.2000,3.7170
13.7761,15.2666,0.4806,0.9000,14.5379
15.5005,2.0011,0.0613,6.0000,2.3577
15.8299,4.4772,0.4832,0.2000,8.6492
14.1894,2.0495,0.6381,1.7500,6.6866
18.9308,0.4284,0.3852,0.1111,2.1520
5.9604,10.3386,0.2620,5.0000,9.0501
19.9164,5.1737,0.6078,1.3333,11.7242
11.0889,0.6781,0.4169,0.5000,1.8690
13.1218,14.9936,0.3642,1.2000,14.2933
18.9070,10.8342,0.0501,1.5000,11.1619
4.4927,17.6390,0.5048,0.1667,9.6334
19.6304,11.2278,0.6204,0.3333,16.0208
3.4124,19.3738,0.9467,1.2857,4.0372
18.8212,15.0495,0.7465,0.3000,17.8087
19.1392,18.9857,0.8853,1.6000,19.1215
3.5003,14.7763,0.4504,4.0000,8.7845
1.0862,5.2705,0.5773,0.8000,2.5484
5.3642,1.7497,0.6225,4.0000,3.5904
10.9202,13.7177,0.2394,2.5000,13.0110
15.5037,16.2093,0.1302,4.5000,16.1163
12.0752,3.0161,0.2535,0.8750,4.3321
6.3219,6.2763,0.2323,0.5000,6.2869
8.6671,9.7406,0.2502,0.6000,9.4644
16.8556,14.0726,0.2051,2.5000,14.6152
12.5227,11.9217,0.7891,0.6250,12.3942
5.4510,1.0870,0.4650,1.0000,2.2696
10.2907,19.4232,0.0798,0.6667,18.5699
17.7680,11.4874,0.0565,2.0000,11.7908
3.4859,11.4889,0.6484,1.2000,5.8367
16.4014,11.5431,0.1189,0.5000,12.0584
3.6238,12.0184,0.4984,2.0000,7.2608
1.9453,2.7203,0.6188,0.5000,2.2224
0.6263,0.6987,0.2270,0.3750,0.6818
0.2035,8.2767,0.9623,6.0000,0.3970
19.3489,5.4590,0.7500,0.2500,14.4073
17.7608,13.7930,0.3884,1.6667,15.2491
0.9937,19.7118,0.2940,0.2000,11.4047
13.4041,4.9383,0.8982,1.0000,12.1246
19.5324,15.3270,0.3860,0.6000,16.8646
4.4053,13.3332,0.0121,2.0000,13.1937
1.6812,10.7263,0.1336,0.7778,9.1241
7.1773,18.0105,0.6325,0.6250,10.6019
14.6637,13.3384,0.5516,1.1667,14.0587
12.0429,10.8677,0.2528,3.5000,11.1570
9.0274,1.7854,0.3969,1.4286,3.3849
18.2561,0.5558,0.1744,1.0000,0.8719
0.0635,19.1959,0.7625,1.6667,3.3146
10.2016,14.6449,0.7930,1.4286,11.0455
2.8892,17.8132,0.4784,0.8571,9.4523
10.0930,17.9051,0.0856,6.0000,17.1264
11.3643,15.8865,0.6182,2.0000,12.9846
12.8434,10.7044,0.9715,0.1667,12.7788
4.1387,6.8480,0.5011,0.1667,5.3787
6.8037,5.6157,0.4758,1.6667,6.1609
6.5495,9.4892,0.9992,1.3333,6.5515
12.2993,0.1716,0.7171,0.5000,1.4468
11.8238,8.4960,0.4698,0.1111,9.9702
13.7585,14.3597,0.0190,0.6000,14.3481
3.3288,8.2107,0.5153,7.0000,5.4011
13.0445,12.0914,0.6973,0.1429,12.7509
15.3728,11.8176,0.0747,0.8000,12.0608
7.9153,19.5721,0.0819,0.4286,18.3860
7.9253,5.5195,0.6236,0.8750,6.9419
13.8424,0.8557,0.4131,4.0000,2.7230
4.7535,17.4131,0.4187,0.6000,11.2114
18.9777,17.7569,0.5401,1.0000,18.4094
2.7150,7.4390,0.0748,0.6000,6.9967
10.2303,2.9775,0.5704,1.0000,6.0446
0.8286,3.3863,0.8309,3.0000,1.1598
6.2482,3.2565,0.2963,0.4286,3.9928
6.4354,11.9044,0.6441,0.8000,8.1783
18.9664,17.0293,0.1378,2.6667,17.2879
4.1468,0.8823,0.8445,0.6000,3.2126
9.7869,11.8022,0.8241,1.0000,10.1245
8.8935,4.9559,0.7527,0.5556,7.7415
16.4170,4.3698,0.9168,3.5000,14.7447
0.3496,14.5689,0.4514,0.8333,6.7464
15.7703,3.6616,0.7059,1.0000,10.1168
10.8158,2.1388,0.6764,1.5000,6.2566
0.9095,9.0622,0.4071,0.9000,5.0244
10.2770,3.8743,0.9096,4.0000,9.4545
8.9125,7.4392,0.8614,3.0000,8.6970
9.8273,3.6752,0.2348,0.6667,4.6935
13.1978,17.7354,0.5646,2.0000,15.0735
10.1074,4.2697,0.5004,1.3333,6.6524
14.8372,10.8555,0.9476,2.2500,14.6048
18.8770,3.3055,0.0163,0.4000,3.4150
15.9865,8.9655,0.3096,1.7500,10.8122
8.7545,16.4522,0.9664,0.7143,8.9735
1.8063,9.4508,0.8484,0.3333,2.6360
18.6714,17.5901,0.0993,3.0000,17.6956
7.5675,13.1282,0.0415,9.0000,12.8584
15.1784,10.9582,0.9091,2.0000,14.7513
16.0759,10.3712,0.5538,0.2500,13.3112
16.0847,8.5072,0.8423,1.0000,14.6047
11.9159,16.2424,0.3135,0.8889,14.7980
6.4997,12.8406,0.5200,2.5000,9.2502
14.9670,3.6855,0.1954,1.5000,4.9094
9.5294,19.9541,0.0131,2.0000,19.7881
10.3118,9.7678,0.9466,1.7500,10.2822
9.6019,10.1847,0.5340,0.3750,9.8707
8.4803,15.2835,0.1004,2.5000,14.4913
3.5204,13.4918,0.4514,2.0000,8.2588
5.6111,14.5058,0.7486,9.0000,7.4491
17.5534,4.4452,0.5321,0.8000,9.2346
17.4771,7.6617,0.9285,0.3000,16.5380
9.7917,6.9233,0.3949,6.0000,7.9726
12.1256,16.8370,0.1602,0.3333,16.0152
14.3537,19.5053,0.8465,1.2857,15.0847
2.8005,5.6435,0.1637,0.2000,5.0854
11.6611,19.5114,0.8541,0.4000,12.6663
3.9000,12.0434,0.8432,0.3333,4.8895
1.2668,3.7389,0.4845,1.7500,2.3840
1.2780,9.2666,0.7740,0.2857,2.5310
18.7973,2.4833,0.8454,0.1000,14.4773
10.4037,13.9993,0.3997,0.4000,12.4818
3.0023,15.1683,0.5599,0.8333,7.4436
12.9318,9.5950,0.5173,0.6667,11.2301
11.6756,13.6624,0.2922,1.0000,13.0612
6.2467,14.3610,0.9216,1.1111,6.7706
13.4429,4.2557,0.4030,0.5000,6.8956
